  Number  Name                   Base kV    Type    Load MW    Load Mvar     Gen. MW    Set. kV    Mvar fixed    Mvar var.
    1813  ZUN-692                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1816  CAO-69                 69.0000       1     6.0740       0.1920      0.0000   nan             0.0000       0.0000
    1820  ESP-138               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1821  POL-138               138.0000       1    13.9970       0.0000      0.0000   nan             0.0000       0.0000
    1822  HUE-138               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1823  PVI-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1828  REC-69D                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1829  REC-691                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1832  XAC-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1833  TOL-69                 69.0000       1     8.2120       0.3270      0.0000   nan             0.0000       0.0000
    1835  PNA-69                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1836  PNA-691                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1837  PNA-131                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1838  PNA-132                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1840  COV-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1841  HUE-232               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1842  HUE-1382              138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1843  CHN-230               230.0000       1    20.2610       2.0260      0.0000   nan             0.0000     -30.0000
    1845  USP-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1846  FLO-69                 69.0000       1     5.9740       0.9960      0.0000   nan             0.0000       0.0000
    1857  MNL-69                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1859  SOL-692                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1860  EPI-691                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1861  HLB-69                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1862  HLB-691                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1863  ISI-69                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1864  XAD-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1865  REC-692                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1866  REC-693                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1867  SMR-230               230.0000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1869  LFU-691                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1870  LFU-69                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1871  SMR-691                69.0000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1892  SRP-69                 69.0000       1     5.2270       0.9960      0.0000   nan             0.0000       0.0000
    1901  TDL-B3                 13.8000      -2     0.0000       0.0000      0.0000     1.0350        0.0000       0.0000
    1902  LLI-C                  13.8000      -2     0.0000       0.0000      0.0000     1.0150        0.0000       0.0000
    1908  JEN-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1909  JEN-C1                 13.8000       2     0.0000       0.0000    121.9810     1.0180        0.0000       0.0000
    1910  JEN-C2                 13.8000       2     0.0000       0.0000    121.9810     1.0180        0.0000       0.0000
    1912  XAC-H1                 13.8000       2     0.0000       0.0000     38.4380     1.0290        0.0000       0.0000
    1913  XAC-H2                 13.8000       2     0.0000       0.0000     38.4380     1.0290        0.0000       0.0000
    1914  LUN-B2                 13.8000      -2     0.0000       0.0000      0.0000     1.0190        0.0000       0.0000
    1923  PNA-H1                  4.2000       2     0.0000       0.0000      2.5470     1.0150        0.0000       0.0000
    1924  PNA-H2                  0.5000       2     0.0000       0.0000      0.7030     1.0350        0.0000       0.0000
    1945  CHO-H                   6.6000       2     0.0000       0.0000      7.0990     1.0300        0.0000       0.0000
    1952  SCI-13                 13.8000       2     0.0000       0.0000      7.1860     1.0150        0.0000       0.0000
    1953  MNL-H1                  0.5000       2     0.0000       0.0000      0.0000     1.0200        0.0000       0.0000
    1954  REN-H4                 13.8000       2     0.0000       0.0000     21.0020     1.0000        0.0000       0.0000
    1955  REN-H5                 13.8000       2     0.0000       0.0000     21.0020     1.0000        0.0000       0.0000
    1956  REN-H6                 13.8000       2     0.0000       0.0000     21.0020     1.0000        0.0000       0.0000
    1957  REN-H7                 13.8000       2     0.0000       0.0000     21.0020     1.0000        0.0000       0.0000
    1960  GCS-C1                 13.8000       2     0.0000       0.0000     27.4440     1.0050        0.0000       0.0000
    1964  STS-H1                  6.3000       2     0.0000       0.0000      7.1860     1.0150        0.0000       0.0000
    1965  STS-H2                  6.3000       2     0.0000       0.0000      7.1860     1.0150        0.0000       0.0000
    1966  TND-B2                 13.8000      -2     0.0000       0.0000      0.0000     1.0200        0.0000       0.0000
    1967  EPI-B1                  0.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    1968  EPI-B2                  4.2000      -2     0.0000       0.0000      0.0000     1.0250        0.0000       0.0000
    1970  MAG-B5                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1971  PGO-B                  13.8000      -2     0.0000       0.0000      0.0000     1.0165        0.0000       0.0000
    1972  GGO-B                  11.4000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1973  EPI-B3                 13.8000      -2     0.0000       0.0000      0.0000     1.0380        0.0000       0.0000
    1974  TUL-B4                 13.8000      -2     0.0000       0.0000      0.0000     1.0380        0.0000       0.0000
    1975  VDA-H                   0.7000       2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1976  GSL-C                  13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1977  MAG-B6                 13.8000       2     0.0000       0.0000     45.3760     1.0100        0.0000       0.0000
    1979  TND-B4                 13.8000      -2     0.0000       0.0000      0.0000     1.0200        0.0000       0.0000
    1980  TND-B5                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1981  OXE-H2                 13.8000       2     0.0000       0.0000     14.9060     1.0150        0.0000       0.0000
    1982  VBL-E                   0.7000       2     0.0000       0.0000     16.9060     1.0000        0.0000       0.0000
    1983  LCU-E                   0.7000       2     0.0000       0.0000     23.0540     1.0100        0.0000       0.0000
    1984  REN-H11                13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1985  REN-H12                13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1990  REN-H8                 13.8000       2     0.0000       0.0000     19.4970     1.0000        0.0000       0.0000
    1991  REN-H9                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1992  REN-H10                13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    1993  SAA-B2                 13.8000      -2     0.0000       0.0000     51.0310     1.0260        0.0000       0.0000
    1994  LUN-B3                 13.8000      -2     0.0000       0.0000     48.1860     1.0350        0.0000       0.0000
