  From Number    To Number  From Name         To Name             ID      Resistance_ohm    Reactance_ohm    Susceptance_uS    Base kV
         6713         6840  BUR230_230.00     PAN3_230_230.00     2B              1.0437           9.2189           68.5066   230.0000
         6713         6840  BUR230_230.00     PAN3_230_230.00     3B              1.0437           9.2189           68.5066   230.0000
         6734         6961  ESO34_34.500      DIV34_34.500        1               0.0000           0.0357            0.0000    34.5000
         6753         6755  BOT230_230.00     PUR230_230.00       43              1.4405          10.8456           78.1664   230.0000
         6753         6755  BOT230_230.00     PUR230_230.00       44              1.4405          10.8456           78.1664   230.0000
         6783         6830  TOA230_230.00     ANT230_230.00       1               1.4071          12.1088           85.6711   230.0000
         6796         6797  CDO34_34.500      CDO342_34.500       1               0.5454           0.7624            0.0000    34.5000
         6801         6808  SAB230_230.00     CNO230_230.00       1               0.9940           8.5227           59.1871   230.0000
         6801         6808  SAB230_230.00     CNO230_230.00       2               0.9940           8.5227           59.1871   230.0000
         6801         6840  SAB230_230.00     PAN3_230_230.00     1               1.2479          19.4376          177.1834   230.0000
         6801         6840  SAB230_230.00     PAN3_230_230.00     2               1.2479          19.4376          177.1834   230.0000
         6898         6899  CAI34_34.500      CAIG1_34.500        1               0.0000           0.0012            0.0000    34.5000
         6898         6900  CAI34_34.500      CAIG2_34.500        1               0.0000           0.0012            0.0000    34.5000
         6898         6901  CAI34_34.500      CAIG3_34.500        1               0.0000           0.0012            0.0000    34.5000
         6898         6902  CAI34_34.500      CAIG4_34.500        1               0.0000           0.0012            0.0000    34.5000
        12007        12195  AMA-692_69.000    VNU-692_69.000      1               1.0408           2.8699           23.7345    69.0000
        12007        12225  AMA-692_69.000    ANI-69_69.000       1               0.4656           1.4159            9.6618    69.0000
        12028        12029  CER-69_69.000     CER-691_69.000      1               0.0048           0.0090            0.0000    69.0000
        12029        12031  CER-691_69.000    CER-693_69.000      1               0.0071           0.0133            0.2100    69.0000
        12029        12282  CER-691_69.000    SAA-693_69.000      1               0.0633           0.2609            2.5205    69.0000
        12031        12136  CER-693_69.000    OBI-69_69.000       1               1.5483           3.0994           51.8799    69.0000
        12036        12089  CG5-691_69.000    HIP-69_69.000       1               0.0952           0.3171            2.5205    69.0000
        12036        12257  CG5-691_69.000    KOR-69D_69.000      1               0.2147           0.6604            6.3012    69.0000
        12047        12142  CON-691_69.000    PLM-69_69.000       1               0.0090           0.0376          357.0678    69.0000
        12047        12178  CON-691_69.000    SMM-69_69.000       1               0.1762           0.7270            6.7213    69.0000
        12049        12239  CQU-69_69.000     SJS-69D_69.000      1               0.1381           0.4371            3.9908    69.0000
        12080        12242  GLT-69_69.000     VNU-695_69.000      1               0.2357           0.6499            5.4610    69.0000
        12094        12183  IRL-69_69.000     TDL-691_69.000      1               0.3647           0.6623            5.6711    69.0000
        12094        12251  IRL-69_69.000     TDL-693_69.000      1               0.2314           0.4194            3.5707    69.0000
        12108        12296  LUC-69_69.000     LUC-692_69.000      1               0.0000           0.0048            0.0000    69.0000
        12127        12129  MON-69_69.000     MON-692_69.000      1               0.6542           1.2188            9.8719    69.0000
        12127        12239  MON-69_69.000     SJS-69D_69.000      1               0.6451           2.0396           18.2735    69.0000
        12129        12154  MON-692_69.000    ROO-691_69.000      1               0.1652           0.5075            4.8309    69.0000
        12136        12294  OBI-69_69.000     OBI-691_69.000      1               1.1325           4.6684           43.4783    69.0000
        12142        12205  PLM-69_69.000     GAC-692_69.000      1               0.5913           2.4367           22.6843    69.0000
        12142        12237  PLM-69_69.000     CSU-69_69.000       1               0.4823           0.3780            2.5205    69.0000
        12154        12257  ROO-691_69.000    KOR-69D_69.000      1               0.0876           0.2695            2.5205    69.0000
        12177        12305  LLR-69_69.000     BLM-69_69.000       1               0.9591           3.6878           35.9168    69.0000
        12181        12270  SWO-69_69.000     SAU-69D_69.000      1               0.8708           1.5807           13.4426    69.0000
        12183        12238  TDL-691_69.000    ELE-69_69.000       1               0.2119           0.5766            4.8309    69.0000
        12195        12242  VNU-692_69.000    VNU-695_69.000      1               0.0652           0.1795            1.4703    69.0000
        12204        12205  GAC-691_69.000    GAC-692_69.000      1               0.0243           0.0443            0.4201    69.0000
        12204        12282  GAC-691_69.000    SAA-693_69.000      1               0.6870           2.8314           26.2550    69.0000
        12218        12221  MGO-69_69.000     MGO-691_69.000      1               0.6237           2.0068           17.6434    69.0000
        12218        12234  MGO-69_69.000     FRI-69D_69.000      1               0.3452           0.7879            6.9313    69.0000
        12218        12254  MGO-69_69.000     LLI-69_69.000       1               0.3104           0.0705            0.6301    69.0000
        12221        12234  MGO-691_69.000    FRI-69D_69.000      1               0.0514           0.1657            1.4703    69.0000
        12221        12243  MGO-691_69.000    SAM-69D_69.000      1               0.1371           0.4404            3.7807    69.0000
        12234        12235  FRI-69D_69.000    FRI-69_69.000       1               0.0871           0.0700            0.4201    69.0000
        12238        12280  ELE-69_69.000     ANI-691_69.000      1               0.5299           1.4616           12.1823    69.0000
        12242        12269  VNU-695_69.000    IMP-69D_69.000      1               0.2090           0.6399            4.2008    69.0000
        12243        12244  SAM-69D_69.000    SAM-69_69.000       1               0.4023           0.3223            2.1004    69.0000
        12250        12251  TDL-692_69.000    TDL-693_69.000      1               0.0071           0.0233           24.9947    69.0000
        12251        12270  TDL-693_69.000    SAU-69D_69.000      1               0.7408           1.3450           11.5522    69.0000
        12257        12258  KOR-69D_69.000    KOR-69_69.000       1               0.2690           0.2138            1.4703    69.0000
        12283        12292  MIR-69_69.000     MIR-692_69.000      1               0.0000           0.0048            0.0000    69.0000
        12285        12332  GGO-69_69.000     ISA-69_69.000       1               0.4093           1.5296           24.7847    69.0000
        12292        12294  MIR-692_69.000    OBI-691_69.000      1               0.5869           2.4191           22.4743    69.0000
        12292        12296  MIR-692_69.000    LUC-692_69.000      1               2.0140           3.6557           37.8072    69.0000
        12305        12324  BLM-69_69.000     BLM-691_69.000      1               0.3672           1.0770           10.5020    69.0000
        12305        12332  BLM-69_69.000     ISA-69_69.000       1               2.0864           8.0229           78.3449    69.0000
        14001        14002  OXE-69_69.000     OXE-691_69.000      1               2.4519           8.4974           62.8019    69.0000
        14005        14006  CAF-691_69.000    CAF-69_69.000       1               1.3992           4.8496           35.7068    69.0000
        14010        14011  RAA-69_69.000     RAA-691_69.000      1               0.3130           0.9885            8.8217    69.0000
        14012        14038  BRB-69_69.000     LVG-692_69.000      1               1.6101           5.0241           45.7887    69.0000
        23221        23222  ALVA-34.5_34.500  FMTS-34.5_34.500    1               0.4413           1.0295           91.5774    34.5000
        23221        23223  ALVA-34.5_34.500  REME-34.5_34.500    1               0.0240           0.0696           60.4915    34.5000
        24111        24191  GUAJ-46_46.000    HOLC-46_46.000      1               0.8109           1.5115           11.8147    46.0000
        24411        24412  SONS-46_46.000    CASSA_46.000        1               0.8109           1.5115           11.8147    46.0000
        24471        24473  PEDR-46_46.000    ECOSFV-46_46.000    1               0.0455           0.2440          689.5085    46.0000
        27071        27371  LANG-115_115.00   NEJA-115_115.00     1               0.5490           2.0144           16.9376   115.0000
        27101        27171  5NOV-115_115.00   CGRA-115_115.00     1               1.1219           6.3615           88.8469   115.0000
        27101        27321  5NOV-115_115.00   SRAF-115_115.00     1               1.8097          10.1839          145.0284   115.0000
        27111        27351  GUAJ-115_115.00   SANA-115_115.00     1               3.2922          13.1589           93.3081   115.0000
        27111        27701  GUAJ-115_115.00   VENT-115_115.00     1               2.7283          10.2904           81.7391   115.0000
        27131        27132  ACAJ-115_115.00   ACAJ2-115_115.00    1               0.0000           0.0132            0.0000   115.0000
        27131        27221  ACAJ-115_115.00   ALVA-115_115.00     1               0.1937           0.3535          105.6333   115.0000
        27131        27411  ACAJ-115_115.00   SONS-115_115.00     1               2.6536          11.4324           79.4707   115.0000
        27131        27411  ACAJ-115_115.00   SONS-115_115.00     2               2.6536          11.4324           79.4707   115.0000
        27132        27133  ACAJ2-115_115.00  TPTO-115_115.00     1               0.3621           1.4157           10.5104   115.0000
        27132        27441  ACAJ2-115_115.00  ATEO-115_115.00     1               3.2142          15.1142          311.5312   115.0000
        27161        27351  AHUA-115_115.00   SANA-115_115.00     1               4.3824          17.6579          123.2514   115.0000
        27161        27411  AHUA-115_115.00   SONS-115_115.00     1               3.0202          12.2737           84.3856   115.0000
        27171        27321  CGRA-115_115.00   SRAF-115_115.00     1               3.8088          15.1348          108.9603   115.0000
        27171        27371  CGRA-115_115.00   NEJA-115_115.00     2               2.4190          12.2552          218.7524   115.0000
        27171        27531  CGRA-115_115.00   CHAL-115_115.00     1               2.0598           8.0051           59.7353   115.0000
        27171        27561  CGRA-115_115.00   APOP-115_115.00     1               2.1771          11.0297          196.8998   115.0000
        27181        27211  15SE-115_115.00   BERL-115_115.00     1               1.8793           7.4561           53.6862   115.0000
        27181        27321  15SE-115_115.00   SRAF-115_115.00     1               4.9403          19.8304          139.5841   115.0000
        27181        27341  15SE-115_115.00   SMIG-115_115.00     1               5.4663          18.4871          184.9527   115.0000
        27181        27431  15SE-115_115.00   SMAR-115_115.00     1               7.5282          29.3607          219.2060   115.0000
        27181        27431  15SE-115_115.00   SMAR-115_115.00     2               7.5282          29.3607          219.2060   115.0000
        27181        27601  15SE-115_115.00   2FEB-115_115.00     1               5.8957          19.3045          206.1248   115.0000
        27201        27471  ANTA-115_115.00   PEDR-115_115.00     1               0.1299           0.4519          145.1796   115.0000
        27211        27341  BERL-115_115.00   SMIG-115_115.00     1               4.8349          19.0272          139.8110   115.0000
        27281        27291  CHIN-115_115.00   JIBO-115_115.00     1               0.3532           1.3435           11.0397   115.0000
        27281        27321  CHIN-115_115.00   SRAF-115_115.00     1               2.8936          11.6512           81.5123   115.0000
        27281        27391  CHIN-115_115.00   TECO-115_115.00     1               0.8439           3.3975           23.7429   115.0000
        27301        27371  SOYA-115_115.00   NEJA-115_115.00     1               0.6095           3.5488           47.4102   115.0000
        27301        27431  SOYA-115_115.00   SMAR-115_115.00     1               0.6595           3.8404           51.2665   115.0000
        27321        27431  SRAF-115_115.00   SMAR-115_115.00     1               1.2648           7.3647           98.3743   115.0000
        27341        27401  SMIG-115_115.00   OZAT-115_115.00     1               5.2571          21.1622          147.9773   115.0000
        27341        27511  SMIG-115_115.00   HAVI-115_115.00     1               0.9461           5.1206           78.9414   115.0000
        27341        27541  SMIG-115_115.00   MORA-115_115.00     1               7.0276          27.3116          203.7051   115.0000
        27351        27381  SANA-115_115.00   OPIC-115_115.00     1               2.7735          11.0126           79.0926   115.0000
        27361        27371  SANT-115_115.00   NEJA-115_115.00     1               0.4139           2.3050           33.4216   115.0000
        27361        27551  SANT-115_115.00   VOLC-115_115.00     1               0.3886           1.8280           37.6560   115.0000
        27371        27372  NEJA-115_115.00   NEPO-115_115.00     1               0.1170           0.7648            5.5955   115.0000
        27371        27431  NEJA-115_115.00   SMAR-115_115.00     1               0.9896           5.7624           76.9754   115.0000
        27371        27501  NEJA-115_115.00   SMAT-115_115.00     1               1.1679           6.4698           94.7448   115.0000
        27371        27561  NEJA-115_115.00   APOP-115_115.00     1               0.2419           1.2256           21.8526   115.0000
        27381        27411  OPIC-115_115.00   SONS-115_115.00     1               4.9157          19.6563          139.2060   115.0000
        27381        27501  OPIC-115_115.00   SMAT-115_115.00     1               0.0090           0.0501            0.7561   115.0000
        27391        27401  TECO-115_115.00   OZAT-115_115.00     1               4.5208          18.2067          127.3346   115.0000
        27401        27402  OZAT-115_115.00   CAPE115-FV_115.00   1               1.9837           3.3063           75.6144   115.0000
        27411        27441  SONS-115_115.00   ATEO-115_115.00     1               3.3028          14.0882           99.5085   115.0000
        27421        27461  NCUS-115_115.00   STOM-115_115.00     1               1.0793           6.2936           83.7807   115.0000
        27421        27551  NCUS-115_115.00   VOLC-115_115.00     1               0.3448           2.4944           23.4405   115.0000
        27431        27451  SMAR-115_115.00   SBAR-115_115.00     1               0.6528           2.4934           19.4329   115.0000
        27431        27451  SMAR-115_115.00   SBAR-115_115.00     2               0.6528           2.4934           19.4329   115.0000
        27431        27461  SMAR-115_115.00   STOM-115_115.00     1               0.8502           4.9577           66.0113   115.0000
        27441        27481  ATEO-115_115.00   TALN-115_115.00     1               0.1471           0.7160           15.6522   115.0000
        27441        27551  ATEO-115_115.00   VOLC-115_115.00     1               1.1879           6.4210           98.9792   115.0000
        27461        27471  STOM-115_115.00   PEDR-115_115.00     1               3.2194          12.9594           90.5860   115.0000
        27481        27551  TALN-115_115.00   VOLC-115_115.00     1               1.1716           7.0680           99.0548   115.0000
        27481        27571  TALN-115_115.00   TAMA-115_115.00     1               2.2199          12.4922          177.9206   115.0000
        27491        27511  LUNI-115_115.00   HAVI-115_115.00     1               2.0804          11.2602          173.6106   115.0000
        27511        27521  HAVI-115_115.00   CHAP-115_115.00     1               0.3532           1.3435           11.0397   115.0000
        28132        28161  EDP-230_230.00    AHUA-230_230.00     1               2.8503          21.9641          154.4991   230.0000
        28132        28161  EDP-230_230.00    AHUA-230_230.00     2               2.8503          21.9641          154.4991   230.0000
        28161        28371  AHUA-230_230.00   NEJA-230_230.00     1               5.6952          43.8843          308.6767   230.0000
        28161        28371  AHUA-230_230.00   NEJA-230_230.00     2               5.6952          43.8843          308.6767   230.0000
        28161        29161  AHUA-230_230.00   F-AHU-LVG_230.00    1               1.4140           9.1443           65.2741   230.0000
        28161        29162  AHUA-230_230.00   F-AHU-MOY_230.00    1               1.2987           6.9548           84.0076   230.0000
        28181        28371  15SE-230_230.00   NEJA-230_230.00     1               5.4212          41.7757          293.8374   230.0000
        28181        28371  15SE-230_230.00   NEJA-230_230.00     2               5.4212          41.7757          293.8374   230.0000
        28181        29181  15SE-230_230.00   F-15SE-NNC_230.00   1               6.0782          27.7302          504.8204   230.0000
        28181        29182  15SE-230_230.00   F-15SE-AGC_230.00   2               5.8772          46.3563          310.0378   230.0000
        50000        50002  LIB230A_230.00    LIB230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        50000        50004  LIB230A_230.00    FIC-LIB230_230.00   1               0.0000           0.0529            0.0000   230.0000
        50000        50050  LIB230A_230.00    CAS230A_230.00      1               3.0629          20.1015          144.3478   230.0000
        50002        51150  LIB230B_230.00    PAI230A_230.00      1               1.8531          10.3636           69.8110   230.0000
        50002        51200  LIB230B_230.00    PAP230A_230.00      1               1.8631          11.5809           81.5312   230.0000
        50008        50010  LIB34.5A_34.500   LIB34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50050        50052  CAS230A_230.00    CAS230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        50050        51450  CAS230A_230.00    JAC230A_230.00      10              9.2236          69.8687          506.4461   230.0000
        50052        50053  CAS230B_230.00    FIC-CAS230_230.00   1               0.0000           0.0529            0.0000   230.0000
        50052        50102  CAS230B_230.00    COR230B_230.00      1               0.4216           3.6914           25.9357   230.0000
        50052        50900  CAS230B_230.00    GAB230A_230.00      1               3.7289          21.3854          278.5444   230.0000
        50054        50454  CAS138_138.00     COD138_138.00       1               4.9509          12.3158           75.6144   138.0000
        50054        50604  CAS138_138.00     FIL138_138.00       1               8.1194          22.1522          137.9437   138.0000
        50058        50060  CAS34.5A_34.500   CAS34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50058        50062  CAS34.5A_34.500   TAB34.5_34.500      1               2.2734           4.8443           49.5694    34.5000
        50100        50102  COR230A_230.00    COR230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        50100        50200  COR230A_230.00    ARE230A_230.00      1               0.8771           4.8017           33.9319   230.0000
        50102        50103  COR230B_230.00    SAD230_230.00       1               0.2539           1.5738           10.2079   230.0000
        50150        50202  TEJ230A_230.00    ARE230B_230.00      1               0.2761           2.2393           30.2079   230.0000
        50150        50800  TEJ230A_230.00    PBL230_230.00       1               2.6852          21.7038          264.0454   230.0000
        50150        51350  TEJ230A_230.00    CHI230_230.00       1               1.1929           6.6987           43.6862   230.0000
        50158        50160  TEN34.5A_34.500   TEN34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50158        50164  TEN34.5A_34.500   PTEN_34.500         1               0.0186           0.0407            0.0000    34.5000
        50160        50162  TEN34.5B_34.500   TEN34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        50160        50164  TEN34.5B_34.500   PTEN_34.500         2               0.0186           0.0407            0.0000    34.5000
        50160        50213  TEN34.5B_34.500   TAN34.5_34.500      1               0.7535           2.6186           31.9261    34.5000
        50162        50163  TEN34.5C_34.500   TEN34.5D_34.500     1               0.0000           0.0012            0.0000    34.5000
        50200        50202  ARE230A_230.00    ARE230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        50200        50900  ARE230A_230.00    GAB230A_230.00      1               5.0514          27.1589          198.7524   230.0000
        50200        53050  ARE230A_230.00    LIN230A_230.00      1              10.6144          56.8442          421.2098   230.0000
        50202        50252  ARE230B_230.00    MIR230B_230.00      1               2.6117          17.7241          119.2060   230.0000
        50250        50252  MIR230A_230.00    MIR230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        50250        50253  MIR230A_230.00    MIR3230_230.00      1               0.1746           1.1511            7.6371   230.0000
        50250        50300  MIR230A_230.00    MOG230A_230.00      1               0.7364           4.1304           27.3724   230.0000
        50258        50259  MIR34.5A_34.500   MIR34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50259        50260  MIR34.5B_34.500   MIR34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        50259        50262  MIR34.5B_34.500   MI534.5_34.500      1               0.4149           0.8365            8.4016    34.5000
        50300        51150  MOG230A_230.00    PAI230A_230.00      1               1.5114           9.1850           61.3611   230.0000
        50310        50341  NEGII69A_69.000   NEGII69B_69.000     1               2.4741          11.3121          105.6501    69.0000
        50350        50900  BAR230_230.00     GAB230A_230.00      1               0.4179           2.8233           36.4272   230.0000
        50350        53200  BAR230_230.00     GAR230A_230.00      1               2.5561          14.1751          196.5974   230.0000
        50354        50404  BAR138_138.00     JUA138_138.00       1               0.4496           2.9370           20.6889   138.0000
        50358        50360  BAR34.5A_34.500   BAR34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50408        50410  JUA34.5A_34.500   JUA34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50454        50499  COD138_138.00     CEM138_138.00       1               0.6875           1.7115           10.5020   138.0000
        50454        50554  COD138_138.00     SRI138_138.00       1               6.7679          16.5121          107.9080   138.0000
        50504        50604  GUA138_138.00     FIL138_138.00       1               5.0608          14.5391           91.3674   138.0000
        50508        50540  GUA69_69.000      PIN69A_69.000       1               3.6522          12.4844          121.1930    69.0000
        50512        50514  GUA24.9A_24.900   GUA24.9B1_24.900    1               0.0000           0.0006            0.0000    24.9000
        50540        50542  PIN69A_69.000     PIN69B_69.000       1               0.0000           0.0048            0.0000    69.0000
        50542        51265  PIN69B_69.000     NCO69_69.000        1               5.1106          17.4730          168.0319    69.0000
        50544        50546  PIN24.9A_24.900   PIN24.9B_24.900     1               0.0000           0.0006            0.0000    24.9000
        50554        50854  SRI138_138.00     COB138_138.00       1               4.9514          23.4813          153.8542   138.0000
        50612        50614  FIL13.8_13.800    VIE13.8_13.800      1               0.1868           0.5177           36.7570    13.8000
        50650        50750  CQU230_230.00     VEN230A_230.00      1               1.2643           8.1524           98.9981   230.0000
        50650        50800  CQU230_230.00     PBL230_230.00       1               0.9892           6.5517           78.7335   230.0000
        50662        50664  CQU24.9A_24.900   CQU24.9B_24.900     1               0.0000           0.0006            0.0000    24.9000
        50662        50666  CQU24.9A_24.900   PLA24.9_24.900      1               1.1470           3.0480           35.4833    24.9000
        50670        50816  HZ-REG1_24.900    MUE24.9_24.900      1               1.1904           3.8007           45.1606    24.9000
        50671        50672  HZ-REG2_24.900    HZ24.9A_24.900      1               0.8370           2.6598           30.6447    24.9000
        50672        50673  HZ24.9A_24.900    HZ24.9B_24.900      1               0.0000           0.0006            0.0000    24.9000
        50700        50750  TOR230_230.00     VEN230A_230.00      1               0.4036           2.6662           32.3440   230.0000
        50700        50950  TOR230_230.00     CAR230A_230.00      1               0.4660           3.0888           37.4291   230.0000
        50708        50710  TOR34.5A_34.500   TOR34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50708        50734  TOR34.5A_34.500   AEL-34.5A_34.500    1               0.0000           0.0012            0.0000    34.5000
        50710        50724  TOR34.5B_34.500   DPE34.5_34.500      1               2.1308           5.6787           66.3726    34.5000
        50710        50726  TOR34.5B_34.500   VOL-34.5_34.500     1               2.1308           5.6787           66.3726    34.5000
        50734        50735  AEL-34.5A_34.500  AEL-34.5B_34.500    1               0.1100           0.2292            0.0000    34.5000
        50734        50738  AEL-34.5A_34.500  AEL-34.5C_34.500    1               0.1491           0.3107            0.0000    34.5000
        50800        51302  PBL230_230.00     BIN230B_230.00      1               0.8099           6.4750           78.4121   230.0000
        50808        50814  PBL69.0_69.000    MUE69.0_69.000      1               1.6378           7.6271          160.8906    69.0000
        50900        54750  GAB230A_230.00    COY230A_230.00      1               5.6233          30.3450          223.7996   230.0000
        50908        50910  GAB34.5A_34.500   GAB34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        50950        50952  CAR230A_230.00    CAR230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        50952        53150  CAR230B_230.00    SMI230A_230.00      1               2.2768          15.9985          202.7410   230.0000
        50952        54500  CAR230B_230.00    GEN230A_230.00      1               2.9291          27.3916          373.3459   230.0000
        51100        51150  ORO230_230.00     PAI230A_230.00      1               2.0007          11.1032           51.5690   230.0000
        51150        51160  PAI230A_230.00    PAI2230_230.00      1               0.1323           0.8247            6.5028   230.0000
        51200        51250  PAP230A_230.00    NCO230A_230.00      1               2.1134          13.8397           97.1078   230.0000
        51208        51210  PAP34.5A_34.500   PAP34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        51262        51264  NCO24.9A_24.900   NCO24.9B_24.900     1               0.0000           0.0006            0.0000    24.9000
        51300        51302  BIN230A_230.00    BIN230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        51300        53200  BIN230A_230.00    GAR230A_230.00      1               2.6974          17.0306          228.0151   230.0000
        51308        51310  BIN34.5A_34.500   BIN34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        51308        51314  BIN34.5A_34.500   DGU34.5_34.500      1               0.2999           1.2212            0.0000    34.5000
        51310        51312  BIN34.5B_34.500   BIN34.5_34.500      1               0.4999           1.6711            0.0000    34.5000
        51450        54000  JAC230A_230.00    PAR230A_230.00      10              2.5307          19.0588          137.0888   230.0000
        51458        51460  JAC34.5A_34.500   JAC34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        52000        53000  LRI_230.00        CAJ230A_230.00      1               0.2322           1.4124           23.1191   230.0000
        52000        53102  LRI_230.00        BEL230B_230.00      1               0.0661           0.4020            6.5784   230.0000
        52008        52009  LRI34.5A_34.500   LRI34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53000        53002  CAJ230A_230.00    CAJ230B_230.00      1               0.0106           0.0730           18.5444   230.0000
        53000        53050  CAJ230A_230.00    LIN230A_230.00      1               0.4983           2.6794           19.5463   230.0000
        53002        53052  CAJ230B_230.00    LIN230B_230.00      2               0.4391           2.9275           19.6597   230.0000
        53002        53100  CAJ230B_230.00    BEL230A_230.00      2               0.2878           1.7584           14.2533   230.0000
        53002        54750  CAJ230B_230.00    COY230A_230.00      1               1.3077           7.1949           53.6673   230.0000
        53004        53006  CAJ138A_138.00    CAJ138B_138.00      1               0.0221           0.0988            0.6826   138.0000
        53004        53204  CAJ138A_138.00    GAR138A_138.00      1               2.4338          10.3095           91.7874   138.0000
        53004        53356  CAJ138A_138.00    ESC138B_138.00      1               0.3997           1.6873           12.8649   138.0000
        53004        53654  CAJ138A_138.00    COL138_138.00       1               0.9293           4.3992           26.7276   138.0000
        53006        53304  CAJ138B_138.00    COC138_138.00       1               1.7654           7.3100           58.1811   138.0000
        53006        53454  CAJ138B_138.00    ALA138_138.00       1               1.0950           5.6330           42.9532   138.0000
        53006        53604  CAJ138B_138.00    HER138_138.00       1               0.8360           3.7898           24.7322   138.0000
        53010        53012  CAJ34.5B_34.500   CAJ34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        53050        53052  LIN230A_230.00    LIN230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        53050        53152  LIN230A_230.00    SMI230B_230.00      1               1.4473           9.5209           64.8771   230.0000
        53050        53900  LIN230A_230.00    TAR230A_230.00      1               2.4810          16.1837          111.6446   230.0000
        53052        53150  LIN230B_230.00    SMI230A_230.00      2               1.4489           9.5490           64.6692   230.0000
        53052        53200  LIN230B_230.00    GAR230A_230.00      1               1.2749           7.8847           85.9924   230.0000
        53052        53902  LIN230B_230.00    TAR230B_230.00      2               2.4789          16.1647          111.9660   230.0000
        53058        53060  LIN34.5A_34.500   LIN34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53100        53102  BEL230A_230.00    BEL230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        53108        53109  BEL34.5D_34.500   BEL34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        53108        53110  BEL34.5D_34.500   BEL34.5E_34.500     1               0.0000           0.0012            0.0000    34.5000
        53112        53113  INT34.5A_34.500   INT34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53150        53152  SMI230A_230.00    SMI230B_230.00      1               0.0000           0.0529            0.0000   230.0000
        53150        53550  SMI230A_230.00    EST230_230.00       1               1.2998          10.2626           91.4934   230.0000
        53152        54200  SMI230B_230.00    CON230A_230.00      1               0.3491           2.7349           25.1607   230.0000
        53154        53156  SMI138A_138.00    SMI138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        53154        53654  SMI138A_138.00    COL138_138.00       1               0.5976           2.5233           19.1661   138.0000
        53154        53704  SMI138A_138.00    SAB138_138.00       1               0.7966           3.3645           25.5724   138.0000
        53156        53654  SMI138B_138.00    COL138_138.00       2               0.5974           2.5237           19.1661   138.0000
        53156        58006  SMI138B_138.00    CAC138B_138.00      1               4.0343          17.0512          130.0147   138.0000
        53200        53950  GAR230A_230.00    CHU230A_230.00      1               0.1904           1.2802            8.3365   230.0000
        53204        53206  GAR138A_138.00    GAR138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        53204        54104  GAR138A_138.00    POA138_138.00       1               1.8815           8.5165           56.8158   138.0000
        53206        53256  GAR138B_138.00    NAR138B_138.00      1               2.0072           9.1392           58.8112   138.0000
        53206        53304  GAR138B_138.00    COC138_138.00       1               2.1221           8.8246           69.6282   138.0000
        53208        53210  GAR34.5A_34.500   GAR34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53254        53256  NAR138A_138.00    NAR138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        53254        54104  NAR138A_138.00    POA138_138.00       1               1.6688           7.1963           52.4575   138.0000
        53258        53260  NAR34.5A_34.500   NAR34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53308        53310  COC34.5A_34.500   COC34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53310        53312  COC34.5B_34.500   COC34.5C_34.500     1               0.0000           0.0012            0.0000    34.5000
        53354        53356  ESC138A_138.00    ESC138B_138.00      1               0.0000           0.0190            0.0000   138.0000
        53354        53404  ESC138A_138.00    DES138_138.00       1               1.8515           7.7909           59.4413   138.0000
        53358        53360  ESC34.5A_34.500   ESC34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53404        53856  DES138_138.00     RMA138B_138.00      1               3.7599          15.8713          120.2478   138.0000
        53408        53410  DES34.5A_34.500   DES34.5B_34.500     1               0.0000           0.0012            0.0000    34.5000
        53454        53504  ALA138_138.00     ANN138_138.00       1               0.4961           1.2302            7.6139   138.0000
        53454        53754  ALA138_138.00     COV138_138.00       1               3.0889          15.9511          121.5081   138.0000
